Date,Open,High,Low,Close,Volume,Turnover
08-09-2010,1189,1189,1165.5,1170.6,507062,5.96114E+13
09-09-2010,1177.5,1189,1172.25,1178.2,460048,5.43723E+13
13-09-2010,1199.8,1212.75,1178.05,1206.95,910063,1.09225E+14
14-09-2010,1218.9,1238.7,1190.25,1225.35,1176885,1.43171E+14
15-09-2010,1229,1289.7,1229,1275.35,2349828,2.96035E+14
16-09-2010,1282,1298.7,1265.5,1271.25,1092928,1.4005E+14
17-09-2010,1282.2,1322,1265.4,1317.2,1336417,1.73709E+14
20-09-2010,1325,1347,1321.6,1335.05,865078,1.15385E+14
21-09-2010,1336,1345,1308.55,1321.05,916204,1.21397E+14
22-09-2010,1325,1332.4,1277.35,1300.85,628030,8.19474E+13
23-09-2010,1302,1327.85,1285,1305.9,612620,8.01809E+13
24-09-2010,1302,1368.8,1302,1352.25,894430,1.19566E+14
27-09-2010,1365,1410,1358,1403.5,1441001,2.00401E+14
28-09-2010,1409,1459.4,1392.35,1445.8,2425299,3.46233E+14
29-09-2010,1453,1496.5,1444.05,1454.5,2661451,3.91864E+14
30-09-2010,1455,1471.8,1432.05,1436.65,1552413,2.24828E+14
01-10-2010,1441,1463.3,1400,1447.6,737805,1.07081E+14
04-10-2010,1461,1465,1432.2,1439.9,862954,1.25106E+14
05-10-2010,1425,1458.4,1411.5,1443.6,373807,5.41098E+13
06-10-2010,1450,1488.4,1448.1,1468.75,956966,1.40976E+14
07-10-2010,1477,1490.1,1417,1447.8,615423,9.02862E+13
08-10-2010,1452.95,1464.65,1402.25,1413.25,734985,1.0493E+14
11-10-2010,1420,1439,1415.4,1422.3,410768,5.85282E+13
12-10-2010,1420,1431.3,1401.65,1410.55,379422,5.35019E+13
13-10-2010,1400,1451.4,1400,1445,808200,1.16049E+14
14-10-2010,1425.55,1477.05,1425.55,1459.25,1137442,1.66256E+14
15-10-2010,1460,1465.95,1372,1380.3,1414273,1.9869E+14
18-10-2010,1390,1392.5,1326.75,1351.1,2229492,3.00513E+14
19-10-2010,1355,1367.45,1305,1312.95,925260,1.23537E+14
20-10-2010,1312,1339.5,1303,1313.3,997237,1.32074E+14
21-10-2010,1324.4,1343.8,1316.1,1338.25,694919,9.26686E+13
22-10-2010,1345.15,1364.4,1340,1355.15,824263,1.11477E+14
25-10-2010,1364,1377.85,1355.7,1370,536132,7.34175E+13
26-10-2010,1375,1382.7,1370,1376.15,445160,6.12937E+13
27-10-2010,1385.9,1417.8,1377.75,1401.7,1004388,1.40668E+14
28-10-2010,1415,1426.6,1340.1,1353.7,1559019,2.14349E+14
29-10-2010,1352.75,1360,1321,1340.55,497372,6.65942E+13
01-11-2010,1358.1,1359.35,1332.65,1343.9,707414,9.51153E+13
02-11-2010,1349.8,1351.95,1307,1316.3,960194,1.27338E+14
03-11-2010,1357.25,1357.25,1300.2,1308.85,869075,1.14175E+14
04-11-2010,1320.05,1376,1312,1369.45,832902,1.12398E+14
05-11-2010,1375,1381.95,1362,1370.25,134893,1.85272E+13
08-11-2010,1375,1375,1340,1346.65,252276,3.40699E+13
09-11-2010,1348.9,1404.3,1334.85,1398.5,1061938,1.47068E+14
10-11-2010,1401,1414,1378,1387.75,593025,8.29341E+13
11-11-2010,1395,1418.35,1380.25,1388.15,719431,1.01079E+14
12-11-2010,1389,1389,1325,1331.3,759388,1.0249E+14
15-11-2010,1333.75,1360,1315,1352.85,503986,6.76843E+13
16-11-2010,1356.9,1360.3,1302,1310.2,576374,7.63156E+13
18-11-2010,1320.2,1347,1281.1,1320.85,820360,1.0833E+14
19-11-2010,1323.75,1331,1284,1293.35,509044,6.68178E+13
22-11-2010,1299,1313,1281.8,1293.8,874180,1.13261E+14
23-11-2010,1282.1,1319,1245,1308.75,927708,1.18919E+14
24-11-2010,1300,1312.85,1031.1,1070.2,9550126,1.09348E+15
25-11-2010,1075,1113.5,945.45,1053.8,29614676,3.08595E+15
26-11-2010,1054,1078,918.35,931.15,11228773,1.0883E+15
29-11-2010,925,964.6,902,947.65,8796052,8.237E+14
30-11-2010,950,1007,926.1,1001.8,10036821,9.88236E+14
01-12-2010,1001.9,1058,999,1050.2,4432890,4.58899E+14
02-12-2010,1057,1088.4,1042.8,1052.25,3292532,3.5039E+14
03-12-2010,1052.25,1064.9,1018,1035.65,2584636,2.68081E+14
06-12-2010,1047.4,1063,1025,1028.55,974107,1.01386E+14
07-12-2010,1029,1031,983.1,1002.25,2364069,2.37296E+14
08-12-2010,998,998,961,965.1,1657913,1.62501E+14
09-12-2010,965,966.25,772.1,885.65,2983293,2.72702E+14
10-12-2010,870.2,935,828,923.05,5021927,4.52181E+14
13-12-2010,930,952.7,921.85,938.85,2102443,1.97086E+14
14-12-2010,948.85,960,935,952.4,1482714,1.40686E+14
15-12-2010,954.8,954.8,909,917.95,1185761,1.10539E+14
16-12-2010,923.45,933.2,903,915.5,1386123,1.27499E+14
20-12-2010,920,937.8,895.85,901.1,846060,7.70426E+13
21-12-2010,904.5,924.25,901,906.75,1083832,9.87742E+13
22-12-2010,909.9,942.5,909.9,937.05,2833253,2.63542E+14
23-12-2010,945,953,934.1,937.15,1294118,1.22088E+14
24-12-2010,935,947.95,931,940.85,733195,6.90413E+13
27-12-2010,947.7,955.6,934.9,939,834086,7.88017E+13
28-12-2010,935.25,951.95,935.25,941.35,675320,6.38111E+13
